user_id,raw_date,num_day,num_frn,num_frn_des,num_frn_n2,num_frn_n3,num_frn_n,max_freq_n2,max_freq_n3,num_n2,num_n3,num_tag,num_tag2,num_nick,frn_ok
dainfinity,2009-06-01,44,20,17,0,1,1,0,1,0,1,11,6,2,1
dadoson,2009-06-01,6,19,16,0,1,1,0,1,0,1,5,6,5,1
dadawa,2009-06-01,42,8,7,5,0,5,5,0,1,0,4,6,1,1
d995511,2009-06-01,44,0,0,0,0,0,0,0,0,0,0,0,0,0
d222284927,2009-06-01,10,20,18,5,3,8,5,3,1,1,5,3,6,1
d12345890,2009-06-01,53,20,19,15,1,16,9,1,2,1,4,4,3,1
cythilya,2009-06-01,5,17,12,8,0,8,8,0,1,0,14,7,1,1
CYR,2009-06-01,44,6,3,3,0,3,3,0,1,0,1,3,0,1
cyanna,2009-06-01,43,0,0,0,0,0,0,0,0,0,0,0,0,0
cwt917661,2009-06-01,43,20,18,12,0,12,5,0,3,0,6,1,2,1
cutoma,2009-06-01,6,1,0,0,0,0,0,0,0,0,0,0,0,1
cutejojocat,2009-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cutefish514,2009-06-01,47,34,31,17,0,17,14,0,2,0,12,13,9,1
cutedesert,2009-06-01,47,0,0,0,0,0,0,0,0,0,0,0,0,0
cutasheep55,2009-06-01,42,20,17,9,0,9,6,0,2,0,6,7,3,1
ctn,2009-06-01,10,13,8,2,0,2,2,0,1,0,2,4,2,1
csjieyu,2009-06-01,46,6,6,6,0,6,6,0,1,0,3,5,2,1
cshining0511,2009-06-01,3,20,18,0,0,0,0,0,0,0,6,6,2,1
cs601,2009-06-01,5,18,14,5,0,5,5,0,1,0,10,4,1,1
crystalbleed,2009-06-01,45,12,8,5,1,5,3,1,2,1,4,4,1,1
cruelshrimp,2009-06-01,45,0,0,0,0,0,0,0,0,0,0,0,0,0
cruel2,2009-06-01,1,11,9,5,0,5,5,0,1,0,3,3,1,1
crownfly,2009-06-01,43,14,14,11,0,11,11,0,1,0,7,5,1,1
crowndaisy,2009-06-01,45,0,0,0,0,0,0,0,0,0,0,0,0,0
crazylove,2009-06-01,43,12,12,6,0,6,3,0,2,0,7,3,2,1
crazygrass,2009-06-01,46,119,62,0,15,15,0,12,0,2,18,3,3,1
crazygig0914,2009-06-01,44,20,18,7,0,7,4,0,3,0,4,6,3,1
craig08,2009-06-01,45,20,17,5,0,5,5,0,1,0,8,4,3,1
countryboys,2009-06-01,43,0,0,0,0,0,0,0,0,0,0,0,0,0
cotulip,2009-06-01,54,20,20,9,0,9,5,0,2,0,5,5,8,1
corncorn,2009-06-01,5,13,9,7,0,7,7,0,1,0,5,5,1,1
coolshuan,2009-06-01,6,17,15,11,0,11,11,0,1,0,2,3,2,1
coolguy53,2009-06-01,45,20,19,11,0,11,11,0,1,0,7,5,4,1
concertina,2009-06-01,33,11,9,6,0,6,6,0,1,0,4,2,1,1
comicholic,2009-06-01,52,20,15,7,0,7,7,0,1,0,3,1,4,1
coldplay123,2009-06-01,6,0,0,0,0,0,0,0,0,0,0,0,0,0
coldoll,2009-06-01,4,20,19,13,0,13,13,0,1,0,5,10,1,1
colayoko,2009-06-01,44,0,0,0,0,0,0,0,0,0,0,0,0,0
cofenomilk,2009-06-01,42,0,0,0,0,0,0,0,0,0,0,0,0,0
cocktail220,2009-06-01,44,0,0,0,0,0,0,0,0,0,0,0,0,0
cobayaya,2009-06-01,33,0,0,0,0,0,0,0,0,0,0,0,0,0
cncncn,2009-06-01,33,0,0,0,0,0,0,0,0,0,0,0,0,0
cmguo,2009-06-01,43,20,17,9,0,9,9,0,1,0,8,9,3,1
cmfart,2009-06-01,45,16,10,0,2,2,0,2,0,1,4,1,3,1
clownmonk,2009-06-01,45,20,19,13,0,13,6,0,3,0,7,9,4,1
closeee,2009-06-01,6,0,0,0,0,0,0,0,0,0,0,0,0,0
clark1121,2009-06-01,55,12,11,7,0,7,7,0,1,0,3,2,1,1
clariehung,2009-06-01,33,0,0,0,0,0,0,0,0,0,0,0,0,0
clareccee,2009-06-01,30,20,18,3,0,3,3,0,1,0,8,10,5,1
clamp3758,2009-06-01,33,0,0,0,0,0,0,0,0,0,0,0,0,0
claire915613,2009-06-01,44,4,3,0,0,0,0,0,0,0,0,1,2,1
clair822000,2009-06-01,6,6,5,3,0,3,3,0,1,0,3,0,0,1
ckyirnigl,2009-06-01,33,20,16,13,0,13,13,0,1,0,5,4,3,1
ckqqsinging,2009-06-01,42,0,0,0,0,0,0,0,0,0,0,0,0,0
ckpilot,2009-06-01,45,7,5,2,1,2,2,1,1,1,1,0,3,1
ckkh,2009-06-01,44,8,6,0,0,0,0,0,0,0,3,0,0,1
ckenny3838,2009-06-01,43,20,17,7,0,7,6,0,2,0,14,6,4,1
ck92hsiang,2009-06-01,40,20,16,10,0,10,10,0,1,0,6,4,3,1
cjo4rmp2001,2009-06-01,33,20,16,13,0,13,13,0,1,0,8,9,3,1
cjhvisual,2009-06-01,44,0,0,0,0,0,0,0,0,0,0,0,0,0
ciochg1730,2009-06-01,42,20,20,7,1,7,4,1,2,1,5,3,3,1
cindy26,2009-06-01,47,20,20,16,0,16,11,0,3,0,11,9,5,1
cindy15,2009-06-01,33,0,0,0,0,0,0,0,0,0,0,0,0,0
cindy11631,2009-06-01,42,20,18,15,0,15,15,0,1,0,2,3,2,1
cindy107,2009-06-01,45,16,16,10,0,10,10,0,1,0,3,3,1,1
ciaolittle8,2009-06-01,41,0,0,0,0,0,0,0,0,0,0,0,0,0
chyangstar,2009-06-01,44,20,16,4,0,4,4,0,1,0,5,2,2,1
chy1010,2009-06-01,45,2,1,0,0,0,0,0,0,0,0,0,0,1
chw03,2009-06-01,43,0,0,0,0,0,0,0,0,0,0,0,0,0
chunma,2009-06-01,33,0,0,0,0,0,0,0,0,0,0,0,0,0
chuehs,2009-06-01,33,40,38,31,7,31,34,7,1,1,11,8,1,1
chueh134,2009-06-01,44,18,17,0,0,0,0,0,0,0,5,3,4,1
christinakev,2009-06-01,5,5,3,0,0,0,0,0,0,0,2,1,1,1
chrislove87,2009-06-01,44,9,9,5,0,5,3,0,2,0,1,2,1,1
choumiic,2009-06-01,44,20,18,7,0,7,7,0,1,0,6,4,5,1
chopssin,2009-06-01,45,20,17,9,0,9,5,0,4,0,10,5,0,1
choie,2009-06-01,43,0,0,0,0,0,0,0,0,0,0,0,0,0
chocolatenol,2009-06-01,44,65,60,24,1,25,16,1,4,1,25,21,7,1
chiouyun,2009-06-01,52,7,5,2,0,2,2,0,1,0,4,1,0,1
children0708,2009-06-01,44,10,10,5,0,5,5,0,1,0,1,0,4,1
childgod929,2009-06-01,43,1,1,0,0,0,0,0,0,0,0,0,1,1
chihying0411,2009-06-01,3,20,18,0,0,0,0,0,0,0,3,2,0,1
chientseng,2009-06-01,44,20,17,8,0,8,8,0,1,0,12,7,3,1
chiehnov,2009-06-01,33,8,6,2,0,2,2,0,1,0,1,0,0,1
chieh40,2009-06-01,6,6,6,3,0,3,3,0,1,0,1,3,1,1
chief1423,2009-06-01,44,1,0,0,0,0,0,0,0,0,0,0,0,1
chichi050020,2009-06-01,47,20,16,13,0,13,13,0,1,0,3,1,0,1
chibli,2009-06-01,55,12,10,0,0,0,0,0,0,0,7,1,1,1
chiayu727,2009-06-01,40,16,15,3,1,4,3,1,1,1,6,4,6,1
chiayu0508,2009-06-01,4,0,0,0,0,0,0,0,0,0,0,0,0,0
chiaying19,2009-06-01,42,11,10,7,0,7,7,0,1,0,2,7,1,1
chiachiakuo,2009-06-01,47,20,20,0,3,3,0,3,0,1,2,2,4,1
Chia1117,2009-06-01,26,0,0,0,0,0,0,0,0,0,0,0,0,0
chestnutjane,2009-06-01,43,41,38,27,0,27,23,0,3,0,5,10,11,1
chern,2009-06-01,55,5,5,0,0,0,0,0,0,0,3,0,0,1
cherish904,2009-06-01,33,63,60,52,0,52,48,0,3,0,20,16,8,1
chenweichih,2009-06-01,5,8,7,5,0,5,5,0,1,0,2,2,1,1
cheno,2009-06-01,31,20,17,11,0,11,11,0,1,0,4,4,2,1
chenmick,2009-06-01,45,15,13,8,2,8,4,1,3,2,5,4,1,1
chendsh,2009-06-01,41,20,19,13,0,13,13,0,1,0,9,7,3,1
chembers,2009-06-01,42,8,8,5,1,5,3,1,2,1,3,1,1,1
cheeseguy,2009-06-01,45,20,17,2,1,2,2,1,1,1,11,5,8,1
che2005,2009-06-01,33,0,0,0,0,0,0,0,0,0,0,0,0,0
chchw,2009-06-01,40,0,0,0,0,0,0,0,0,0,0,0,0,0
charonc,2009-06-01,44,13,13,8,5,8,6,5,2,1,3,3,1,1
chanyuou,2009-06-01,25,0,0,0,0,0,0,0,0,0,0,0,0,0
changlin520,2009-06-01,44,20,17,10,0,10,10,0,1,0,7,7,0,1
chanechang,2009-06-01,42,3,3,2,0,2,2,0,1,0,3,0,1,1
challinna,2009-06-01,44,20,17,11,0,11,6,0,3,0,4,10,7,1
ch190004,2009-06-01,6,2,2,0,0,0,0,0,0,0,1,0,1,1
cerisechen,2009-06-01,43,20,16,9,0,9,7,0,2,0,5,9,2,1
cecilia0121,2009-06-01,42,20,18,5,0,5,3,0,2,0,11,6,0,1
cds,2009-06-01,44,20,20,2,0,2,2,0,1,0,7,11,3,1
cdefgab1989,2009-06-01,43,20,19,11,0,11,10,0,2,0,3,3,1,1
ccc75331,2009-06-01,42,71,65,11,0,11,6,0,2,0,21,23,7,1
ccc7038,2009-06-01,44,11,10,3,0,3,3,0,1,0,7,12,1,1
cca,2009-06-01,33,20,17,3,1,3,3,1,1,1,4,5,4,1
ccaarriiee,2009-06-01,44,20,17,0,0,0,0,0,0,0,9,7,2,1
cathy5005,2009-06-01,33,12,12,5,0,5,3,0,2,0,3,5,4,1
catclan,2009-06-01,10,14,13,7,1,8,5,1,2,1,7,9,3,1
catchtest,2009-06-01,44,8,8,0,0,0,0,0,0,0,4,3,2,1
cat711223,2009-06-01,44,0,0,0,0,0,0,0,0,0,0,0,0,0
carrielee21,2009-06-01,44,20,18,14,0,14,11,0,2,0,7,10,2,1
carollin20,2009-06-01,33,20,16,12,0,12,12,0,1,0,8,9,1,1
carollife,2009-06-01,44,14,13,6,0,6,6,0,1,0,4,7,1,1
carol22408,2009-06-01,33,20,20,6,0,6,4,0,2,0,8,3,4,1
caraye121,2009-06-01,0,19,18,14,0,14,7,0,3,0,2,6,3,1
caramel,2009-06-01,39,20,16,10,0,10,10,0,1,0,4,12,4,1
caracookie,2009-06-01,45,20,18,15,3,15,14,2,2,2,5,4,0,1
caption,2009-06-01,44,1,1,0,0,0,0,0,0,0,1,0,0,1
candyyoyo,2009-06-01,33,20,17,8,0,8,8,0,1,0,13,10,4,1
candyiii,2009-06-01,7,0,0,0,0,0,0,0,0,0,0,0,0,0
candc,2009-06-01,43,22,18,9,0,9,9,0,1,0,6,5,0,1
CAMILLECHOU,2009-06-01,45,20,16,8,2,8,5,2,2,1,0,3,4,1
camillechou,2009-06-01,44,20,16,8,2,8,5,2,2,1,0,3,4,1
callmeeunice,2009-06-01,39,0,0,0,0,0,0,0,0,0,0,0,0,0
callista5400,2009-06-01,41,0,0,0,0,0,0,0,0,0,0,0,0,0
calainaz,2009-06-01,45,0,0,0,0,0,0,0,0,0,0,0,0,0
c93w84,2009-06-01,44,20,18,11,8,11,11,8,1,1,8,2,2,1
c80322,2009-06-01,43,3,3,0,0,0,0,0,0,0,1,3,3,1
c78514,2009-06-01,49,69,62,26,16,39,19,8,2,5,17,10,13,1
c19870301,2009-06-01,52,20,16,7,3,8,4,2,2,2,3,4,6,1
c00165,2009-06-01,9,11,10,6,0,6,6,0,1,0,2,3,2,1
bugmosquito,2009-06-01,43,13,12,10,0,10,10,0,1,0,3,5,1,1
btofba,2009-06-01,45,17,16,2,0,2,2,0,1,0,6,5,3,1
bryway,2009-06-01,52,37,34,5,0,5,3,0,2,0,6,8,7,1
bryant0614,2009-06-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0
brucezmc,2009-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brownyfong,2009-06-01,42,19,18,7,3,9,2,2,4,2,6,9,4,1
brianho1219,2009-06-01,42,5,3,0,0,0,0,0,0,0,1,0,1,1
brian7382,2009-06-01,0,20,18,4,0,4,4,0,1,0,8,3,3,1
bri78716,2009-06-01,46,0,0,0,0,0,0,0,0,0,0,0,0,0
bread75419,2009-06-01,44,20,18,11,1,12,11,1,1,1,16,11,1,1
brandon0527,2009-06-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0
brace1958,2009-06-01,16,0,0,0,0,0,0,0,0,0,0,0,0,0
boyu,2009-06-01,45,0,0,0,0,0,0,0,0,0,0,0,0,0
bowenc,2009-06-01,37,7,6,0,0,0,0,0,0,0,0,0,3,1
boshiun0406,2009-06-01,0,19,17,7,0,7,3,0,3,0,10,1,4,1
booca,2009-06-01,44,20,16,3,0,3,3,0,1,0,8,6,5,1
bobychen,2009-06-01,41,20,19,14,0,14,14,0,1,0,6,3,3,1
bobbyd11219,2009-06-01,45,0,0,0,0,0,0,0,0,0,0,0,0,0
Bluno,2009-06-01,44,2,2,0,0,0,0,0,0,0,2,0,0,1
bluewinds,2009-06-01,43,0,0,0,0,0,0,0,0,0,0,0,0,0
blueway0128,2009-06-01,52,0,0,0,0,0,0,0,0,0,0,0,0,0
bluetsubasa,2009-06-01,47,14,13,0,0,0,0,0,0,0,2,0,2,1
bluetaitw,2009-06-01,6,0,0,0,0,0,0,0,0,0,0,0,0,0
bluesway,2009-06-01,45,0,0,0,0,0,0,0,0,0,0,0,0,0
bluesiku,2009-06-01,43,17,17,2,1,3,2,1,1,1,10,7,2,1
bluefool,2009-06-01,44,20,16,5,0,5,5,0,1,0,5,3,4,1
bluecn28,2009-06-01,41,20,18,13,0,13,11,0,2,0,2,3,2,1
blueata,2009-06-01,45,9,7,3,0,3,3,0,1,0,3,2,6,1
blueallrise,2009-06-01,4,0,0,0,0,0,0,0,0,0,0,0,0,0
blooddracula,2009-06-01,33,5,1,0,0,0,0,0,0,0,0,0,0,1
blissjoy,2009-06-01,42,9,7,5,1,5,3,1,2,1,4,2,2,1
blesson,2009-06-01,45,0,0,0,0,0,0,0,0,0,0,0,0,0
blackcatmoon,2009-06-01,44,9,8,0,0,0,0,0,0,0,2,6,2,1
birdjen,2009-06-01,45,0,0,0,0,0,0,0,0,0,0,0,0,0
biolife1002,2009-06-01,52,20,20,7,0,7,7,0,1,0,11,9,3,1
bioarea,2009-06-01,45,0,0,0,0,0,0,0,0,0,0,0,0,0
biny2423,2009-06-01,33,5,5,2,1,2,2,1,1,1,1,2,1,1
binin77,2009-06-01,6,0,0,0,0,0,0,0,0,0,0,0,0,0
bigwhite,2009-06-01,43,20,19,2,0,2,2,0,1,0,3,7,3,1
bigstrong,2009-06-01,44,20,19,15,5,15,11,3,3,2,8,13,8,1
bigmelon0727,2009-06-01,55,44,41,10,3,13,10,3,1,1,15,8,6,1
bigbowlha,2009-06-01,37,20,17,8,0,8,7,0,2,0,6,3,3,1
bibbymasa,2009-06-01,45,0,0,0,0,0,0,0,0,0,0,0,0,0
bhe,2009-06-01,44,18,16,0,0,0,0,0,0,0,8,4,2,1
bewritten,2009-06-01,44,20,19,10,0,10,10,0,1,0,6,4,2,1
BERTH,2009-06-01,33,5,5,0,0,0,0,0,0,0,4,4,0,1
bennylei08,2009-06-01,33,1,0,0,0,0,0,0,0,0,0,0,0,1
belleconnie,2009-06-01,13,0,0,0,0,0,0,0,0,0,0,0,0,0
bekus,2009-06-01,44,20,17,5,0,5,3,0,2,0,11,5,6,1
beenthusiasm,2009-06-01,44,4,2,0,0,0,0,0,0,0,2,0,0,1
bee1006,2009-06-01,43,16,12,6,0,6,5,0,2,0,1,1,3,1
bee01526,2009-06-01,4,13,11,0,0,0,0,0,0,0,3,3,2,1
becksop,2009-06-01,44,5,4,2,0,2,2,0,1,0,0,2,1,1
beck810404,2009-06-01,10,20,18,2,6,8,2,6,1,1,3,1,0,1
beautiful229,2009-06-01,45,1,1,0,0,0,0,0,0,0,1,0,0,1
beach11317,2009-06-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0
bco2436,2009-06-01,47,20,19,9,0,9,9,0,2,0,8,5,3,1
bbyang,2009-06-01,44,64,54,30,4,30,16,3,3,2,18,8,3,1
bbreaking,2009-06-01,43,20,16,3,0,3,3,0,1,0,6,4,2,1
bboyafu,2009-06-01,41,20,18,5,0,5,3,0,2,0,7,6,7,1
bboa82,2009-06-01,55,1,1,0,0,0,0,0,0,0,0,1,1,1
bboa81,2009-06-01,33,0,0,0,0,0,0,0,0,0,0,0,0,0
batschris,2009-06-01,52,0,0,0,0,0,0,0,0,0,0,0,0,0
bassdai,2009-06-01,33,0,0,0,0,0,0,0,0,0,0,0,0,0
basscwk,2009-06-01,43,20,16,6,0,6,3,0,3,0,4,4,2,1
barwolf,2009-06-01,33,0,0,0,0,0,0,0,0,0,0,0,0,0
barkingdog,2009-06-01,5,20,14,0,0,0,0,0,0,0,8,4,4,1
BAPE0982,2009-06-01,33,6,4,2,0,2,2,0,1,0,3,1,0,1
bamboo12,2009-06-01,42,0,0,0,0,0,0,0,0,0,0,0,0,0
balmcricket,2009-06-01,51,4,1,0,0,0,0,0,0,0,1,0,0,1
babyishan,2009-06-01,43,19,14,3,0,3,3,0,1,0,3,7,6,1
babycow711,2009-06-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ba0528,2009-06-01,42,0,0,0,0,0,0,0,0,0,0,0,0,0
b4j06,2009-06-01,52,20,20,2,0,2,2,0,1,0,8,5,3,1
b0955891539,2009-06-01,51,0,0,0,0,0,0,0,0,0,0,0,0,0
azrue,2009-06-01,43,0,0,0,0,0,0,0,0,0,0,0,0,0
azoe38,2009-06-01,6,20,19,18,0,18,16,0,2,0,14,6,6,1
ayumivoyage,2009-06-01,44,0,0,0,0,0,0,0,0,0,0,0,0,0
ayu1273,2009-06-01,3,20,19,11,0,11,11,0,1,0,9,4,3,1
ayako66,2009-06-01,6,14,14,5,0,5,2,0,3,0,7,6,2,1
axd829x,2009-06-01,47,20,18,4,0,4,4,0,1,0,9,3,6,1
awawawaw,2009-06-01,42,20,16,3,3,5,3,3,1,1,0,2,3,1
awas,2009-06-01,44,17,16,0,0,0,0,0,0,0,6,3,2,1
awangya,2009-06-01,48,20,20,3,0,3,3,0,1,0,11,8,7,1
avignonstage,2009-06-01,44,0,0,0,0,0,0,0,0,0,0,0,0,0
ave01013,2009-06-01,51,4,4,0,0,0,0,0,0,0,3,2,1,1
autumn0227,2009-06-01,38,0,0,0,0,0,0,0,0,0,0,0,0,0
aurora36,2009-06-01,44,0,0,0,0,0,0,0,0,0,0,0,0,0
atxatx,2009-06-01,44,20,17,9,0,9,7,0,2,0,6,7,4,1
atw173,2009-06-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0
attemborough,2009-06-01,45,20,17,2,0,2,2,0,1,0,6,5,1,1
Attack10005,2009-06-01,33,20,17,10,0,10,8,0,2,0,7,3,3,1
athenna,2009-06-01,43,20,18,15,0,15,9,0,2,0,7,9,5,1
askeing,2009-06-01,44,5,5,0,0,0,0,0,0,0,4,3,1,1
ashpie,2009-06-01,44,20,16,2,0,2,2,0,1,0,0,7,3,1
ashou,2009-06-01,13,0,0,0,0,0,0,0,0,0,0,0,0,0
asdf11042002,2009-06-01,6,20,18,9,2,11,7,2,2,1,8,5,1,1
aschild,2009-06-01,6,2,1,0,0,0,0,0,0,0,0,0,0,1
asakura1003,2009-06-01,33,18,17,13,0,13,11,0,2,0,5,2,2,1
asakemu,2009-06-01,45,20,15,11,0,11,11,0,2,0,4,4,2,1
asa413s,2009-06-01,42,20,19,11,0,11,11,0,1,0,5,4,3,1
arthurwu,2009-06-01,44,1,1,0,0,0,0,0,0,0,1,0,0,1
artcherry,2009-06-01,42,16,15,15,0,15,15,0,1,0,4,6,1,1
arichage,2009-06-01,43,20,18,0,0,0,0,0,0,0,14,6,7,1
argonba,2009-06-01,35,20,19,6,0,6,6,0,1,0,11,5,5,1
arcanis,2009-06-01,4,1,1,0,0,0,0,0,0,0,3,0,0,1
ararar,2009-06-01,45,6,5,4,0,4,4,0,1,0,1,4,1,1
apowlucas,2009-06-01,7,15,13,2,0,2,2,0,1,0,9,4,5,1
apophis,2009-06-01,33,0,0,0,0,0,0,0,0,0,0,0,0,0
aokx2,2009-06-01,11,0,0,0,0,0,0,0,0,0,0,0,0,0
antidotesage,2009-06-01,6,0,0,0,0,0,0,0,0,0,0,0,0,0
antiabian,2009-06-01,47,5,5,0,3,3,0,3,0,1,0,1,1,1
ansonn,2009-06-01,44,0,0,0,0,0,0,0,0,0,0,0,0,0
anote,2009-06-01,44,0,0,0,0,0,0,0,0,0,0,0,0,0
anone,2009-06-01,44,8,7,2,0,2,2,0,1,0,2,6,2,1
anniee,2009-06-01,43,20,17,4,0,4,4,0,1,0,5,9,3,1
ann927ann,2009-06-01,43,20,15,10,0,10,8,0,2,0,3,3,1,1
ann336,2009-06-01,39,0,0,0,0,0,0,0,0,0,0,0,0,0
ann25ann,2009-06-01,44,0,0,0,0,0,0,0,0,0,0,0,0,0
anlo4th3,2009-06-01,44,9,9,2,0,2,2,0,1,0,7,6,1,1
anliwa,2009-06-01,16,0,0,0,0,0,0,0,0,0,0,0,0,0
anica781115,2009-06-01,42,0,0,0,0,0,0,0,0,0,0,0,0,0
angus05,2009-06-01,45,12,8,4,1,4,4,1,1,1,3,1,1,1
anglais,2009-06-01,40,20,20,8,0,8,5,0,2,0,7,6,6,1
angelmaker,2009-06-01,43,13,5,0,0,0,0,0,0,0,5,1,2,1
angelic0309,2009-06-01,44,20,16,10,0,10,5,0,2,0,6,4,4,1
angel062522,2009-06-01,45,20,18,11,0,11,9,0,2,0,5,6,1,1
andysandy1,2009-06-01,44,15,12,10,0,10,10,0,1,0,2,4,1,1
andy910389,2009-06-01,33,20,18,10,0,10,10,0,1,0,10,9,2,1
ananyu,2009-06-01,44,20,19,11,0,11,11,0,1,0,10,8,2,1
amytang682,2009-06-01,44,7,6,2,0,2,2,0,1,0,1,0,1,1
amiyalee,2009-06-01,43,155,116,63,1,64,57,1,5,1,26,32,13,1
amber1212,2009-06-01,44,18,15,5,0,5,5,0,1,0,10,8,2,1
amanoalashi,2009-06-01,6,10,9,4,3,7,4,3,1,1,1,2,1,1
amandalts,2009-06-01,44,20,16,3,1,3,3,1,1,1,3,3,5,1
alwayswithu,2009-06-01,43,10,9,8,2,8,8,2,1,1,2,0,0,1
altbest,2009-06-01,44,20,16,12,3,13,7,2,3,2,11,8,4,1
alporviel,2009-06-01,6,0,0,0,0,0,0,0,0,0,0,0,0,0
alonelycat,2009-06-01,41,0,0,0,0,0,0,0,0,0,0,0,0,0
aloceci,2009-06-01,44,0,0,0,0,0,0,0,0,0,0,0,0,0
ally,2009-06-01,6,8,6,2,0,2,2,0,1,0,2,3,1,1
allstarq,2009-06-01,45,0,0,0,0,0,0,0,0,0,0,0,0,0
allstar,2009-06-01,6,0,0,0,0,0,0,0,0,0,0,0,0,0
allen24,2009-06-01,43,67,62,36,5,39,22,2,3,4,26,16,5,1
alisachu,2009-06-01,44,47,41,23,0,23,16,0,4,0,12,15,5,1
alice2,2009-06-01,44,0,0,0,0,0,0,0,0,0,0,0,0,0
alibuda,2009-06-01,45,10,9,2,0,2,2,0,1,0,3,0,1,1
alfreda7478,2009-06-01,28,50,39,19,0,19,13,0,3,0,14,13,5,1
alex555,2009-06-01,44,20,12,7,0,7,7,0,2,0,3,5,1,1
alaskasky,2009-06-01,44,20,18,13,0,13,8,0,3,0,10,6,2,1
alansher,2009-06-01,45,1,1,0,0,0,0,0,0,0,0,1,0,1
alanalan2007,2009-06-01,33,0,0,0,0,0,0,0,0,0,0,0,0,0
akihuei,2009-06-01,44,39,36,2,0,2,2,0,1,0,11,9,5,1
akaikejj,2009-06-01,42,1,0,0,0,0,0,0,0,0,0,0,0,1
ajua,2009-06-01,44,56,51,15,0,15,13,0,2,0,14,8,9,1
ajiang,2009-06-01,44,15,13,9,2,9,9,3,2,1,5,8,1,1
aizawa,2009-06-01,39,20,19,0,0,0,0,0,0,0,3,2,6,1
aiyusa,2009-06-01,45,20,17,0,3,3,0,2,0,2,6,3,2,1
aiwise,2009-06-01,43,20,20,6,1,6,4,1,2,1,6,5,1,1
aittting,2009-06-01,47,20,18,15,1,15,8,1,2,1,4,6,5,1
ailie,2009-06-01,44,20,19,9,0,9,9,0,1,0,17,14,6,1
aikosenoo601,2009-06-01,44,0,0,0,0,0,0,0,0,0,0,0,0,0
aibgsai,2009-06-01,44,20,17,8,0,8,9,0,2,0,12,3,0,1
aiaorry,2009-06-01,33,0,0,0,0,0,0,0,0,0,0,0,0,0
ai76ers08,2009-06-01,42,20,18,9,0,9,5,0,2,0,0,1,4,1
ai4x06jack,2009-06-01,43,0,0,0,0,0,0,0,0,0,0,0,0,0
ahtan,2009-06-01,44,12,10,0,0,0,0,0,0,0,4,5,3,1
agmffa,2009-06-01,6,11,11,2,0,2,2,0,1,0,3,3,3,1
agmatthewoo,2009-06-01,39,8,6,4,0,4,4,0,1,0,1,1,1,1
adomoon,2009-06-01,4,4,2,0,0,0,0,0,0,0,1,3,0,1
admirable,2009-06-01,11,0,0,0,0,0,0,0,0,0,0,0,0,0
adayoung,2009-06-01,44,0,0,0,0,0,0,0,0,0,0,0,0,0
acmic,2009-06-01,44,10,10,2,0,2,2,0,1,0,3,2,3,1
acc99dylee,2009-06-01,52,2,2,2,0,2,2,0,1,0,1,3,0,1
abstract1y,2009-06-01,42,12,11,10,0,10,11,0,1,0,3,2,0,1
abcd313131,2009-06-01,43,20,19,5,8,10,5,5,1,2,7,2,5,1
abc61061,2009-06-01,45,19,18,6,0,6,6,0,1,0,14,7,2,1
AafterwardsS,2009-06-01,37,0,0,0,0,0,0,0,0,0,0,0,0,0
aaaykk,2009-06-01,6,15,14,10,0,10,10,0,1,0,1,3,1,1
aaaaaa549,2009-06-01,6,20,17,7,0,7,7,0,1,0,10,5,4,1
aaaa761013,2009-06-01,44,20,18,2,4,6,2,4,1,1,18,8,7,1
a921031q,2009-06-01,43,20,18,15,0,15,5,0,4,0,1,2,1,1
a911629,2009-06-01,3,10,10,4,1,4,4,1,1,1,2,0,1,1
a82182387,2009-06-01,8,20,19,10,2,10,6,2,4,1,3,4,4,1
a810402,2009-06-01,29,0,0,0,0,0,0,0,0,0,0,0,0,0
a801015z,2009-06-01,33,20,20,7,0,7,7,0,1,0,5,3,3,1
a7878594,2009-06-01,5,20,20,6,0,6,6,0,1,0,7,6,2,1
a7725a,2009-06-01,6,8,8,0,2,2,0,2,0,1,5,3,2,1
a710756,2009-06-01,44,7,7,0,1,1,0,1,0,1,3,2,3,1
a63180,2009-06-01,33,20,19,0,0,0,0,0,0,0,4,5,5,1
a5155096,2009-06-01,42,20,18,0,0,0,0,0,0,0,7,2,3,1
a29593574,2009-06-01,43,18,18,3,1,3,3,1,1,1,11,3,1,1
a28236168,2009-06-01,43,0,0,0,0,0,0,0,0,0,0,0,0,0
a140128162,2009-06-01,55,20,18,15,0,15,15,0,1,0,3,4,2,1
a123pooh,2009-06-01,7,0,0,0,0,0,0,0,0,0,0,0,0,0
a12170830,2009-06-01,5,2,1,0,0,0,0,0,0,0,0,0,1,1
a080019,2009-06-01,44,20,18,10,0,10,10,0,1,0,2,5,5,1
a00000067,2009-06-01,42,20,12,4,0,4,2,0,2,0,6,4,3,1
zzzzz921,2009-06-02,46,0,0,0,0,0,0,0,0,0,0,0,0,0
zzzzapple,2009-06-02,46,20,16,0,0,0,0,0,0,0,2,6,2,1
zzz921,2009-06-02,46,20,20,15,0,15,9,0,2,0,3,2,0,1
